t,Date,XOM(t),CVX(t),COP(t),EOG(t),XOM(t-1),CVX(t-1),COP(t-1),EOG(t-1),XOM(t-2),CVX(t-2),COP(t-2),EOG(t-2),XOM(t-3),CVX(t-3),COP(t-3),EOG(t-3),Y(t)
417,9/15/17,80.07,114.629997,46.509997999999996,93.220001,80.089996,114.449997,45.830002,91.779999,79.769997,114.18,45.560001,91.099998,79.5,112.489998,44.93,88.470001,93.050003
418,9/18/17,80.089996,115.190002,47.09,93.050003,80.07,114.629997,46.509997999999996,93.220001,80.089996,114.449997,45.830002,91.779999,79.769997,114.18,45.560001,91.099998,93.129997
419,9/19/17,80.220001,116.339996,47.549999,93.129997,80.089996,115.190002,47.09,93.050003,80.07,114.629997,46.509997999999996,93.220001,80.089996,114.449997,45.830002,91.779999,94.18
420,9/20/17,80.550003,116.370003,48.330002,94.18,80.220001,116.339996,47.549999,93.129997,80.089996,115.190002,47.09,93.050003,80.07,114.629997,46.509997999999996,93.220001,93.889999
421,9/21/17,79.889999,116.470001,48.689999,93.889999,80.550003,116.370003,48.330002,94.18,80.220001,116.339996,47.549999,93.129997,80.089996,115.190002,47.09,93.050003,94.550003
422,9/22/17,79.91999799999999,117.290001,49.080002,94.550003,79.889999,116.470001,48.689999,93.889999,80.550003,116.370003,48.330002,94.18,80.220001,116.339996,47.549999,93.129997,96.290001
423,9/25/17,80.980003,117.989998,49.98,96.290001,79.91999799999999,117.290001,49.080002,94.550003,79.889999,116.470001,48.689999,93.889999,80.550003,116.370003,48.330002,94.18,96.870003
424,9/26/17,80.889999,117.519997,49.669998,96.870003,80.980003,117.989998,49.98,96.290001,79.91999799999999,117.290001,49.080002,94.550003,79.889999,116.470001,48.689999,93.889999,97.32
425,9/27/17,81.43,117.449997,50.220001,97.32,80.889999,117.519997,49.669998,96.870003,80.980003,117.989998,49.98,96.290001,79.91999799999999,117.290001,49.080002,94.550003,96.82
426,9/28/17,82.190002,117.620003,50.0,96.82,81.43,117.449997,50.220001,97.32,80.889999,117.519997,49.669998,96.870003,80.980003,117.989998,49.98,96.290001,96.739998
427,9/29/17,81.980003,117.5,50.049999,96.739998,82.190002,117.620003,50.0,96.82,81.43,117.449997,50.220001,97.32,80.889999,117.519997,49.669998,96.870003,97.18
428,10/2/17,81.629997,117.43,50.310001,97.18,81.980003,117.5,50.049999,96.739998,82.190002,117.620003,50.0,96.82,81.43,117.449997,50.220001,97.32,96.5
429,10/3/17,81.760002,117.82,49.240002000000004,96.5,81.629997,117.43,50.310001,97.18,81.980003,117.5,50.049999,96.739998,82.190002,117.620003,50.0,96.82,96.33000200000001
430,10/4/17,81.790001,117.58000200000001,49.310001,96.33000200000001,81.760002,117.82,49.240002000000004,96.5,81.629997,117.43,50.310001,97.18,81.980003,117.5,50.049999,96.739998,96.550003
431,10/5/17,82.019997,118.58000200000001,49.700001,96.550003,81.790001,117.58000200000001,49.310001,96.33000200000001,81.760002,117.82,49.240002000000004,96.5,81.629997,117.43,50.310001,97.18,96.190002
432,10/6/17,81.709999,117.029999,48.860001000000004,96.190002,82.019997,118.58000200000001,49.700001,96.550003,81.790001,117.58000200000001,49.310001,96.33000200000001,81.760002,117.82,49.240002000000004,96.5,96.5
433,10/9/17,82.029999,117.709999,48.91,96.5,81.709999,117.029999,48.860001000000004,96.190002,82.019997,118.58000200000001,49.700001,96.550003,81.790001,117.58000200000001,49.310001,96.33000200000001,96.779999
434,10/10/17,82.260002,118.800003,49.189999,96.779999,82.029999,117.709999,48.91,96.5,81.709999,117.029999,48.860001000000004,96.190002,82.019997,118.58000200000001,49.700001,96.550003,96.93
435,10/11/17,82.599998,119.33000200000001,49.599998,96.93,82.260002,118.800003,49.189999,96.779999,82.029999,117.709999,48.91,96.5,81.709999,117.029999,48.860001000000004,96.190002,96.650002
436,10/12/17,82.43,119.139999,49.810001,96.650002,82.599998,119.33000200000001,49.599998,96.93,82.260002,118.800003,49.189999,96.779999,82.029999,117.709999,48.91,96.5,96.620003
437,10/13/17,82.410004,119.160004,49.400002,96.620003,82.43,119.139999,49.810001,96.650002,82.599998,119.33000200000001,49.599998,96.93,82.260002,118.800003,49.189999,96.779999,97.209999
438,10/16/17,82.809998,120.129997,49.720001,97.209999,82.410004,119.160004,49.400002,96.620003,82.43,119.139999,49.810001,96.650002,82.599998,119.33000200000001,49.599998,96.93,97.449997
439,10/17/17,82.959999,120.220001,49.720001,97.449997,82.809998,120.129997,49.720001,97.209999,82.410004,119.160004,49.400002,96.620003,82.43,119.139999,49.810001,96.650002,96.660004
440,10/18/17,82.760002,118.150002,49.709998999999996,96.660004,82.959999,120.220001,49.720001,97.449997,82.809998,120.129997,49.720001,97.209999,82.410004,119.160004,49.400002,96.620003,95.760002
441,10/19/17,82.739998,118.199997,49.709998999999996,95.760002,82.760002,118.150002,49.709998999999996,96.660004,82.959999,120.220001,49.720001,97.449997,82.809998,120.129997,49.720001,97.209999,96.839996
442,10/20/17,83.110001,118.639999,50.25,96.839996,82.739998,118.199997,49.709998999999996,95.760002,82.760002,118.150002,49.709998999999996,96.660004,82.959999,120.220001,49.720001,97.449997,96.970001
443,10/23/17,83.239998,118.93,50.259997999999996,96.970001,83.110001,118.639999,50.25,96.839996,82.739998,118.199997,49.709998999999996,95.760002,82.760002,118.150002,49.709998999999996,96.660004,96.480003
444,10/24/17,83.470001,119.230003,50.990002000000004,96.480003,83.239998,118.93,50.259997999999996,96.970001,83.110001,118.639999,50.25,96.839996,82.739998,118.199997,49.709998999999996,95.760002,96.150002
445,10/25/17,83.16999799999999,118.440002,49.959998999999996,96.150002,83.470001,119.230003,50.990002000000004,96.480003,83.239998,118.93,50.259997999999996,96.970001,83.110001,118.639999,50.25,96.839996,96.91999799999999
446,10/26/17,83.470001,118.440002,51.459998999999996,96.91999799999999,83.16999799999999,118.440002,49.959998999999996,96.150002,83.470001,119.230003,50.990002000000004,96.480003,83.239998,118.93,50.259997999999996,96.970001,98.470001
447,10/27/17,83.709999,113.540001,51.209998999999996,98.470001,83.470001,118.440002,51.459998999999996,96.91999799999999,83.16999799999999,118.440002,49.959998999999996,96.150002,83.470001,119.230003,50.990002000000004,96.480003,99.529999
448,10/30/17,83.540001,114.389999,51.389998999999996,99.529999,83.709999,113.540001,51.209998999999996,98.470001,83.470001,118.440002,51.459998999999996,96.91999799999999,83.16999799999999,118.440002,49.959998999999996,96.150002,99.870003
449,10/31/17,83.349998,115.889999,51.150002,99.870003,83.540001,114.389999,51.389998999999996,99.529999,83.709999,113.540001,51.209998999999996,98.470001,83.470001,118.440002,51.459998999999996,96.91999799999999,102.290001
450,11/1/17,83.870003,115.900002,52.099998,102.290001,83.349998,115.889999,51.150002,99.870003,83.540001,114.389999,51.389998999999996,99.529999,83.709999,113.540001,51.209998999999996,98.470001,102.949997
451,11/2/17,83.529999,115.33000200000001,52.48,102.949997,83.870003,115.900002,52.099998,102.290001,83.349998,115.889999,51.150002,99.870003,83.540001,114.389999,51.389998999999996,99.529999,104.5
452,11/3/17,83.18,114.989998,52.959998999999996,104.5,83.529999,115.33000200000001,52.48,102.949997,83.870003,115.900002,52.099998,102.290001,83.349998,115.889999,51.150002,99.870003,106.959999
453,11/6/17,83.75,117.040001,53.669998,106.959999,83.18,114.989998,52.959998999999996,104.5,83.529999,115.33000200000001,52.48,102.949997,83.870003,115.900002,52.099998,102.290001,106.089996
454,11/7/17,83.58000200000001,117.239998,53.48,106.089996,83.75,117.040001,53.669998,106.959999,83.18,114.989998,52.959998999999996,104.5,83.529999,115.33000200000001,52.48,102.949997,104.33000200000001
455,11/8/17,83.470001,116.66999799999999,53.52,104.33000200000001,83.58000200000001,117.239998,53.48,106.089996,83.75,117.040001,53.669998,106.959999,83.18,114.989998,52.959998999999996,104.5,104.779999
456,11/9/17,83.970001,117.239998,53.529999,104.779999,83.470001,116.66999799999999,53.52,104.33000200000001,83.58000200000001,117.239998,53.48,106.089996,83.75,117.040001,53.669998,106.959999,104.58000200000001
457,11/10/17,82.940002,117.18,52.990002000000004,104.58000200000001,83.970001,117.239998,53.529999,104.779999,83.470001,116.66999799999999,53.52,104.33000200000001,83.58000200000001,117.239998,53.48,106.089996,104.459999
458,11/13/17,82.889999,117.230003,52.57,104.459999,82.940002,117.18,52.990002000000004,104.58000200000001,83.970001,117.239998,53.529999,104.779999,83.470001,116.66999799999999,53.52,104.33000200000001,102.470001
459,11/14/17,82.239998,116.91999799999999,51.23,102.470001,82.889999,117.230003,52.57,104.459999,82.940002,117.18,52.990002000000004,104.58000200000001,83.970001,117.239998,53.529999,104.779999,101.360001
460,11/15/17,81.209999,116.449997,50.490002000000004,101.360001,82.239998,116.91999799999999,51.23,102.470001,82.889999,117.230003,52.57,104.459999,82.940002,117.18,52.990002000000004,104.58000200000001,101.43
461,11/16/17,80.559998,114.57,50.220001,101.43,81.209999,116.449997,50.490002000000004,101.360001,82.239998,116.91999799999999,51.23,102.470001,82.889999,117.230003,52.57,104.459999,101.639999
462,11/17/17,80.239998,114.709999,50.130001,101.639999,80.559998,114.57,50.220001,101.43,81.209999,116.449997,50.490002000000004,101.360001,82.239998,116.91999799999999,51.23,102.470001,101.440002
463,11/20/17,80.550003,114.720001,50.080002,101.440002,80.239998,114.709999,50.130001,101.639999,80.559998,114.57,50.220001,101.43,81.209999,116.449997,50.490002000000004,101.360001,101.660004
464,11/21/17,80.870003,115.16999799999999,50.009997999999996,101.660004,80.550003,114.720001,50.080002,101.440002,80.239998,114.709999,50.130001,101.639999,80.559998,114.57,50.220001,101.43,101.589996
465,11/22/17,81.099998,115.910004,50.220001,101.589996,80.870003,115.16999799999999,50.009997999999996,101.660004,80.550003,114.720001,50.080002,101.440002,80.239998,114.709999,50.130001,101.639999,101.660004
466,11/24/17,81.41999799999999,116.510002,50.470001,101.660004,81.099998,115.910004,50.220001,101.589996,80.870003,115.16999799999999,50.009997999999996,101.660004,80.550003,114.720001,50.080002,101.440002,99.82
467,11/27/17,81.110001,115.589996,49.16,99.82,81.41999799999999,116.510002,50.470001,101.660004,81.099998,115.910004,50.220001,101.589996,80.870003,115.16999799999999,50.009997999999996,101.660004,99.839996
468,11/28/17,81.66999799999999,116.449997,50.130001,99.839996,81.110001,115.589996,49.16,99.82,81.41999799999999,116.510002,50.470001,101.660004,81.099998,115.910004,50.220001,101.589996,100.5
469,11/29/17,82.269997,117.18,50.73,100.5,81.66999799999999,116.449997,50.130001,99.839996,81.110001,115.589996,49.16,99.82,81.41999799999999,116.510002,50.470001,101.660004,102.32
470,11/30/17,83.290001,118.989998,50.880001,102.32,82.269997,117.18,50.73,100.5,81.66999799999999,116.449997,50.130001,99.839996,81.110001,115.589996,49.16,99.82,102.910004
471,12/1/17,83.459999,119.510002,51.740002000000004,102.910004,83.290001,118.989998,50.880001,102.32,82.269997,117.18,50.73,100.5,81.66999799999999,116.449997,50.130001,99.839996,101.050003
472,12/4/17,83.57,120.839996,51.290001000000004,101.050003,83.459999,119.510002,51.740002000000004,102.910004,83.290001,118.989998,50.880001,102.32,82.269997,117.18,50.73,100.5,100.900002
473,12/5/17,82.889999,120.389999,51.23,100.900002,83.57,120.839996,51.290001000000004,101.050003,83.459999,119.510002,51.740002000000004,102.910004,83.290001,118.989998,50.880001,102.32,98.860001
474,12/6/17,82.279999,119.610001,50.380001,98.860001,82.889999,120.389999,51.23,100.900002,83.57,120.839996,51.290001000000004,101.050003,83.459999,119.510002,51.740002000000004,102.910004,99.720001
475,12/7/17,82.550003,119.629997,50.540001000000004,99.720001,82.279999,119.610001,50.380001,98.860001,82.889999,120.389999,51.23,100.900002,83.57,120.839996,51.290001000000004,101.050003,100.389999
476,12/8/17,82.660004,119.91999799999999,51.57,100.389999,82.550003,119.629997,50.540001000000004,99.720001,82.279999,119.610001,50.380001,98.860001,82.889999,120.389999,51.23,100.900002,101.209999
477,12/11/17,83.029999,120.41999799999999,51.689999,101.209999,82.660004,119.91999799999999,51.57,100.389999,82.550003,119.629997,50.540001000000004,99.720001,82.279999,119.610001,50.380001,98.860001,100.279999
478,12/12/17,82.760002,119.68,51.959998999999996,100.279999,83.029999,120.41999799999999,51.689999,101.209999,82.660004,119.91999799999999,51.57,100.389999,82.550003,119.629997,50.540001000000004,99.720001,99.940002
479,12/13/17,83.120003,119.93,51.68,99.940002,82.760002,119.68,51.959998999999996,100.279999,83.029999,120.41999799999999,51.689999,101.209999,82.660004,119.91999799999999,51.57,100.389999,99.639999
480,12/14/17,82.900002,119.529999,52.310001,99.639999,83.120003,119.93,51.68,99.940002,82.760002,119.68,51.959998999999996,100.279999,83.029999,120.41999799999999,51.689999,101.209999,98.550003
481,12/15/17,83.029999,119.730003,52.169998,98.550003,82.900002,119.529999,52.310001,99.639999,83.120003,119.93,51.68,99.940002,82.760002,119.68,51.959998999999996,100.279999,99.910004
482,12/18/17,82.940002,119.699997,52.34,99.910004,83.029999,119.730003,52.169998,98.550003,82.900002,119.529999,52.310001,99.639999,83.120003,119.93,51.68,99.940002,101.43
483,12/19/17,82.440002,119.839996,52.68,101.43,82.940002,119.699997,52.34,99.910004,83.029999,119.730003,52.169998,98.550003,82.900002,119.529999,52.310001,99.639999,103.540001
484,12/20/17,82.870003,120.889999,54.25,103.540001,82.440002,119.839996,52.68,101.43,82.940002,119.699997,52.34,99.910004,83.029999,119.730003,52.169998,98.550003,106.349998
485,12/21/17,83.849998,124.82,55.950001,106.349998,82.870003,120.889999,54.25,103.540001,82.440002,119.839996,52.68,101.43,82.940002,119.699997,52.34,99.910004,107.110001
486,12/22/17,83.970001,124.980003,55.5,107.110001,83.849998,124.82,55.950001,106.349998,82.870003,120.889999,54.25,103.540001,82.440002,119.839996,52.68,101.43,109.410004
487,12/26/17,83.980003,125.980003,56.23,109.410004,83.970001,124.980003,55.5,107.110001,83.849998,124.82,55.950001,106.349998,82.870003,120.889999,54.25,103.540001,108.360001
488,12/27/17,83.900002,125.550003,55.59,108.360001,83.980003,125.980003,56.23,109.410004,83.970001,124.980003,55.5,107.110001,83.849998,124.82,55.950001,106.349998,108.449997
489,12/28/17,84.019997,125.58000200000001,55.18,108.449997,83.900002,125.550003,55.59,108.360001,83.980003,125.980003,56.23,109.410004,83.970001,124.980003,55.5,107.110001,107.910004
490,12/29/17,83.639999,125.190002,54.889998999999996,107.910004,84.019997,125.58000200000001,55.18,108.449997,83.900002,125.550003,55.59,108.360001,83.980003,125.980003,56.23,109.410004,109.300003
491,1/2/18,85.029999,127.58000200000001,55.32,109.300003,83.639999,125.190002,54.889998999999996,107.910004,84.019997,125.58000200000001,55.18,108.449997,83.900002,125.550003,55.59,108.360001,110.93
492,1/3/18,86.699997,128.509995,56.34,110.93,85.029999,127.58000200000001,55.32,109.300003,83.639999,125.190002,54.889998999999996,107.910004,84.019997,125.58000200000001,55.18,108.449997,110.949997
493,1/4/18,86.82,128.110001,56.990002000000004,110.949997,86.699997,128.509995,56.34,110.93,85.029999,127.58000200000001,55.32,109.300003,83.639999,125.190002,54.889998999999996,107.910004,112.16999799999999
494,1/5/18,86.75,127.900002,56.880001,112.16999799999999,86.82,128.110001,56.990002000000004,110.949997,86.699997,128.509995,56.34,110.93,85.029999,127.58000200000001,55.32,109.300003,112.709999
495,1/8/18,87.139999,128.529999,57.459998999999996,112.709999,86.75,127.900002,56.880001,112.16999799999999,86.82,128.110001,56.990002000000004,110.949997,86.699997,128.509995,56.34,110.93,111.709999
496,1/9/18,86.769997,127.839996,57.93,111.709999,87.139999,128.529999,57.459998999999996,112.709999,86.75,127.900002,56.880001,112.16999799999999,86.82,128.110001,56.990002000000004,110.949997,112.010002
497,1/10/18,86.08000200000001,128.66000400000001,57.650002,112.010002,86.769997,127.839996,57.93,111.709999,87.139999,128.529999,57.459998999999996,112.709999,86.75,127.900002,56.880001,112.16999799999999,115.139999
498,1/11/18,86.93,132.570007,59.18,115.139999,86.08000200000001,128.66000400000001,57.650002,112.010002,86.769997,127.839996,57.93,111.709999,87.139999,128.529999,57.459998999999996,112.709999,115.699997
499,1/12/18,87.519997,133.600006,60.049999,115.699997,86.93,132.570007,59.18,115.139999,86.08000200000001,128.66000400000001,57.650002,112.010002,86.769997,127.839996,57.93,111.709999,113.389999
500,1/16/18,86.970001,132.009995,58.84,113.389999,87.519997,133.600006,60.049999,115.699997,86.93,132.570007,59.18,115.139999,86.08000200000001,128.66000400000001,57.650002,112.010002,113.529999
501,1/17/18,88.0,132.360001,59.860001000000004,113.529999,86.970001,132.009995,58.84,113.389999,87.519997,133.600006,60.049999,115.699997,86.93,132.570007,59.18,115.139999,114.239998
502,1/18/18,87.43,131.58999599999999,59.759997999999996,114.239998,88.0,132.360001,59.860001000000004,113.529999,86.970001,132.009995,58.84,113.389999,87.519997,133.600006,60.049999,115.699997,114.370003
503,1/19/18,87.150002,131.300003,59.75,114.370003,87.43,131.58999599999999,59.759997999999996,114.239998,88.0,132.360001,59.860001000000004,113.529999,86.970001,132.009995,58.84,113.389999,116.82
504,1/22/18,88.25,132.559998,60.669998,116.82,87.150002,131.300003,59.75,114.370003,87.43,131.58999599999999,59.759997999999996,114.239998,88.0,132.360001,59.860001000000004,113.529999,117.839996
505,1/23/18,88.300003,131.020004,60.470001,117.839996,88.25,132.559998,60.669998,116.82,87.150002,131.300003,59.75,114.370003,87.43,131.58999599999999,59.759997999999996,114.239998,118.470001
506,1/24/18,88.529999,131.389999,60.490002000000004,118.470001,88.300003,131.020004,60.470001,117.839996,88.25,132.559998,60.669998,116.82,87.150002,131.300003,59.75,114.370003,117.449997
507,1/25/18,88.370003,130.649994,59.48,117.449997,88.529999,131.389999,60.490002000000004,118.470001,88.300003,131.020004,60.470001,117.839996,88.25,132.559998,60.669998,116.82,117.760002
